Lote,Plaga,Larvas,E. Plagas,X,Y,Z
C21c,Opsiphanes cassina,0,EP12C21c,-90.41897203,16.25589,142.826813
C21c,Opsiphanes cassina,0,EP13C21c,-90.41898301,16.25683397,144.65274
C21c,Opsiphanes cassina,0,EP14C21c,-90.41809998,16.255372,145.807236
C21c,Opsiphanes cassina,0,EP15C21c,-90.41814297,16.25632301,144.968628
C21d,Opsiphanes cassina,0,EP1C21d,-90.41742196,16.25737804,127.855515
C21d,Opsiphanes cassina,0,EP2C21d,-90.41744996,16.25647497,128.640976
C21d,Opsiphanes cassina,0,EP3C21d,-90.41665996,16.25690597,126.380516
C21d,Opsiphanes cassina,0,EP4C21d,-90.41743797,16.25556998,127.497498
C21d,Opsiphanes cassina,0,EP5C21d,-90.416652,16.25601397,126.329788
C21d,Opsiphanes cassina,0,EP6C21d,-90.41744401,16.25469399,125.982658
C21d,Opsiphanes cassina,0,EP7C21d,-90.41665602,16.25511602,126.069511
C21d,Opsiphanes cassina,0,EP8C21d,-90.41744501,16.253805,125.484505
C21d,Opsiphanes cassina,0,EP9C21d,-90.41664798,16.25424698,125.590233
C21d,Opsiphanes cassina,0,EP10C21d,-90.417443,16.25290898,122.445801
C21d,Opsiphanes cassina,0,EP11C21d,-90.41664496,16.253345,126.444511
C21d,Opsiphanes cassina,0,EP12C21d,-90.41743596,16.25201102,125.978188
C21d,Opsiphanes cassina,0,EP13C21d,-90.41664898,16.25247496,126.240753
C21d,Opsiphanes cassina,0,EP14C21d,-90.41663599,16.25156997,126.145363
C21d,Opsiphanes cassina,0,EP15C21d,-90.41585203,16.25202896,126.903313
C21d,Opsiphanes cassina,0,EP16C21d,-90.41582999,16.25294703,139.976395
C21d,Opsiphanes cassina,0,EP17C21d,-90.41585304,16.253833,141.123978
C21d,Opsiphanes cassina,0,EP18C21d,-90.41580099,16.25474,140.605286
C21d,Opsiphanes cassina,0,EP19C21d,-90.41586796,16.25565003,139.618546
C21d,Opsiphanes cassina,0,EP20C21d,-90.41583401,16.25653801,141.608353
C21d,Opsiphanes cassina,0,EP21C21d,-90.41501099,16.25610298,140.999344
C21d,Opsiphanes cassina,0,EP22C21d,-90.41501099,16.25517201,139.894791
C21d,Opsiphanes cassina,0,EP23C21d,-90.41503999,16.25428897,139.412537
C21d,Opsiphanes cassina,0,EP24C21d,-90.41503002,16.25340502,138.929001
C21d,Opsiphanes cassina,0,EP25C21d,-90.41424396,16.25292096,139.151688
C21d,Opsiphanes cassina,0,EP26C21d,-90.41504201,16.25244998,140.193481
C21d,Opsiphanes cassina,0,EP27C21d,-90.41426299,16.25199803,138.533356
C21d,Opsiphanes cassina,0,EP28C21d,-90.41504804,16.25156896,126.312492
C21d,Opsiphanes cassina,3,EP29C21d,-90.41504502,16.250669,126.589188
C21d,Opsiphanes cassina,0,EP30C21d,-90.414235,16.25112204,126.258957
C21d,Opsiphanes cassina,0,EP31C21d,-90.414236,16.25386996,140.85585
C21d,Opsiphanes cassina,0,EP32C21d,-90.41421102,16.25474101,140.190704
C22c,Opsiphanes cassina,0,EP1C22c,-90.422592,16.25219903,128.224197
C22c,Opsiphanes cassina,0,EP2C22c,-90.42258899,16.25314903,127.567314
C22c,Opsiphanes cassina,0,EP3C22c,-90.42258102,16.254063,127.250877
C22c,Opsiphanes cassina,0,EP4C22c,-90.42169497,16.25168396,131.338211
C22c,Opsiphanes cassina,1,EP5C22c,-90.42169699,16.25270102,129.71611
C22c,Opsiphanes cassina,0,EP6C22c,-90.42170403,16.25364499,129.343369
C22c,Opsiphanes cassina,0,EP7C22c,-90.42080699,16.25207297,130.856247
C22c,Opsiphanes cassina,0,EP8C22c,-90.42080197,16.25314903,130.161118
C22c,Opsiphanes cassina,0,EP9C22c,-90.42080197,16.25413097,130.864273
C22c,Opsiphanes cassina,0,EP10C22c,-90.41991902,16.25171497,131.369904
C22c,Opsiphanes cassina,0,EP11C22c,-90.41994198,16.25267101,131.722153
C22c,Opsiphanes cassina,0,EP12C22c,-90.41992698,16.25373702,130.381668
C22c,Opsiphanes cassina,0,EP13C22c,-90.41903397,16.25220498,132.931381
C22c,Opsiphanes cassina,0,EP14C22c,-90.41904302,16.25316203,130.963989
C22c,Opsiphanes cassina,0,EP15C22c,-90.41906901,16.25412997,130.53894
C22c,Opsiphanes cassina,0,EP16C22c,-90.41817902,16.25260698,132.252502
C22d,Opsiphanes cassina,0,EP1C22d,-90.417442,16.247764,137.026535
C22d,Opsiphanes cassina,0,EP2C22d,-90.41666701,16.24732001,134.492905
C22d,Opsiphanes cassina,0,EP3C22d,-90.41581901,16.247793,132.886215
C22d,Opsiphanes cassina,0,EP4C22d,-90.41504603,16.24734901,130.90979
C22d,Opsiphanes cassina,0,EP5C22d,-90.41422402,16.24780599,136.280838
C22d,Opsiphanes cassina,0,EP6C22d,-90.414235,16.24705296,136.460236
C22d,Opsiphanes cassina,1,EP7C22d,-90.41341701,16.24731598,137.295868
C22d,Opsiphanes cassina,0,EP8C22d,-90.41264604,16.24780599,135.303268
C22d,Opsiphanes cassina,0,EP9C22d,-90.41106798,16.24878298,129.3853
C22d,Opsiphanes cassina,0,EP10C22d,-90.411058,16.24959896,130.395416
C22d,Opsiphanes cassina,0,EP11C22d,-90.41108198,16.250497,127.716484
C22d,Opsiphanes cassina,0,EP12C22d,-90.410943,16.25144499,127.569077
C22d,Opsiphanes cassina,0,EP13C22d,-90.41106404,16.25229601,127.240173
C22d,Opsiphanes cassina,0,EP14C22d,-90.41176099,16.25460204,130.223221
C22d,Opsiphanes cassina,0,EP15C22d,-90.41255401,16.25593099,129.874283
C22d,Opsiphanes cassina,0,EP16C22d,-90.412538,16.25683196,130.091873
C22d,Opsiphanes cassina,0,EP17C22d,-90.413402,16.25725399,129.571655
C22d,Opsiphanes cassina,0,EP18C22d,-90.41347903,16.25810198,128.328781
C22d,Opsiphanes cassina,0,EP19C22d,-90.41415302,16.258637,130.115738
C22d,Opsiphanes cassina,0,EP20C22d,-90.41499599,16.25821497,130.3237
C22d,Opsiphanes cassina,0,EP21C22d,-90.41500596,16.25910597,129.705124
C22d,Opsiphanes cassina,0,EP22C22d,-90.41579202,16.25866801,129.369171
C22d,Opsiphanes cassina,0,EP23C22d,-90.41653901,16.25900103,131.579285
C22d,Opsiphanes cassina,0,EP24C22d,-90.41655703,16.25815404,134.57222
C22d,Opsiphanes cassina,0,EP25C22d,-90.41572496,16.257731,129.888916
C22d,Opsiphanes cassina,0,EP26C22d,-90.41496104,16.25727301,129.267059
C22d,Opsiphanes cassina,0,EP27C22d,-90.41425603,16.25676398,130.240326
C22d,Opsiphanes cassina,0,EP28C22d,-90.41347903,16.25630097,130.32431
C22d,Opsiphanes cassina,0,EP29C22d,-90.41347702,16.25540704,130.650986
C22d,Opsiphanes cassina,0,EP30C22d,-90.41268099,16.25495198,131.077148
C22d,Opsiphanes cassina,0,EP31C22d,-90.41331902,16.25460497,129.646744
C22d,Opsiphanes cassina,0,EP32C22d,-90.41268501,16.25408999,130.805344
C22d,Opsiphanes cassina,0,EP33C22d,-90.41176803,16.25274704,127.226654
C22d,Opsiphanes cassina,0,EP34C22d,-90.41185303,16.25192301,127.292511
C22d,Opsiphanes cassina,0,EP35C22d,-90.41187499,16.25102196,127.606689
C22d,Opsiphanes cassina,0,EP36C22d,-90.41254998,16.25140099,128.295227
C22d,Opsiphanes cassina,0,EP37C22d,-90.41186501,16.25012501,131.646561
C22d,Opsiphanes cassina,0,EP38C22d,-90.41267596,16.25055601,132.65593
C22d,Opsiphanes cassina,0,EP40C22d,-90.41268401,16.24968002,136.438202
C22d,Opsiphanes cassina,0,EP41C22d,-90.413488,16.25014002,133.685287
C22d,Opsiphanes cassina,0,EP42C22d,-90.41273003,16.24880796,133.821487
C22d,Opsiphanes cassina,0,EP43C22d,-90.41347702,16.24925396,134.445236
C22d,Opsiphanes cassina,0,EP44C22d,-90.41415101,16.249606,133.179611
C22d,Opsiphanes cassina,0,EP39C22d,-90.41187599,16.24925002,134.813126
C22d,Opsiphanes cassina,0,EP46C22d,-90.41502097,16.24916,131.707672
C22d,Opsiphanes cassina,0,EP45C22d,-90.41427498,16.24870202,132.274826
C22d,Opsiphanes cassina,0,EP47C22d,-90.41585698,16.24880796,129.494522
C22d,Opsiphanes cassina,0,EP48C22d,-90.41665703,16.24927299,134.65921
C22d,Opsiphanes cassina,0,EP49C22d,-90.41743202,16.24879397,131.449722
C22d,Opsiphanes cassina,0,EP50C22d,-90.41743403,16.25060898,132.740509
C22d,Opsiphanes cassina,0,EP51C22d,-90.41745298,16.24970097,132.442703
C22d,Opsiphanes cassina,0,EP52C22d,-90.41665502,16.25017698,135.007446
C22d,Opsiphanes cassina,0,EP53C22d,-90.41582303,16.25043699,130.090103
C22d,Opsiphanes cassina,0,EP54C22d,-90.41583904,16.24974003,130.027161
C22d,Opsiphanes cassina,0,EP55C22d,-90.41334702,16.25095599,130.924606
C22d,Opsiphanes cassina,0,EP56C22d,-90.41267596,16.252337,126.487701
C22d,Opsiphanes cassina,0,EP57C22d,-90.412683,16.25315398,127.784424
C23a,Opsiphanes cassina,0,EP1C23a,-90.42990404,16.25154197,116.39695
C23a,Opsiphanes cassina,0,EP2C23a,-90.42993799,16.25244504,119.229691
C23a,Opsiphanes cassina,0,EP3C23a,-90.42909896,16.25197599,119.507118
C23a,Opsiphanes cassina,0,EP4C23a,-90.428257,16.25152999,120.059464
C23a,Opsiphanes cassina,0,EP5C23a,-90.42825499,16.25247404,121.05645
C23a,Opsiphanes cassina,0,EP6C23a,-90.42743599,16.251992,121.905815
C23a,Opsiphanes cassina,0,EP7C23a,-90.42741998,16.25292297,121.494888
C23a,Opsiphanes cassina,0,EP8C23a,-90.42659998,16.25145698,121.68544
C23a,Opsiphanes cassina,1,EP9C23a,-90.42661398,16.252453,122.393387
C23a,Opsiphanes cassina,0,EP10C23a,-90.42660199,16.25339102,122.607468
C23a,Opsiphanes cassina,0,EP11C23a,-90.425798,16.25200901,123.335548
C23a,Opsiphanes cassina,2,EP12C23a,-90.42579599,16.25291602,124.398575
C23a,Opsiphanes cassina,0,EP13C23a,-90.42579297,16.25391296,124.007774
C23b,Opsiphanes cassina,0,EP1C23b,-90.42492896,16.25188404,130.460022
C23b,Opsiphanes cassina,0,EP2C23b,-90.42495796,16.25287897,129.613281
C23b,Opsiphanes cassina,0,EP3C23b,-90.42495302,16.25379704,128.896393
C23b,Opsiphanes cassina,0,EP4C23b,-90.42411298,16.25241796,128.485306
C23b,Opsiphanes cassina,0,EP5C23b,-90.42415104,16.25336797,127.877075
C23b,Opsiphanes cassina,0,EP6C23b,-90.42331302,16.25197498,127.961624
C23b,Opsiphanes cassina,0,EP7C23b,-90.42330497,16.25290101,127.572006
C23b,Opsiphanes cassina,0,EP8C23b,-90.42333297,16.25383099,126.743279
C23c,Opsiphanes cassina,0,EP1C23c,-90.42288504,16.24941004,156.376801
C23c,Opsiphanes cassina,0,EP2C23c,-90.42282896,16.25038904,149.872116
C23c,Opsiphanes cassina,0,EP3C23c,-90.42193696,16.24896797,155.757462
C23c,Opsiphanes cassina,0,EP4C23c,-90.42196202,16.24993701,154.515244
C23c,Opsiphanes cassina,0,EP5C23c,-90.42198298,16.25093001,152.537918
C23c,Opsiphanes cassina,0,EP6C23c,-90.42111503,16.24945102,147.818573
C23c,Opsiphanes cassina,0,EP7C23c,-90.42108997,16.25046096,148.969345
C23c,Opsiphanes cassina,0,EP8C23c,-90.42110698,16.25132304,150.302048
C23c,Opsiphanes cassina,0,EP9C23c,-90.42020702,16.24896403,146.339706
C23c,Opsiphanes cassina,0,EP10C23c,-90.42021196,16.250036,146.441269
C23c,Opsiphanes cassina,0,EP11C23c,-90.42022998,16.25091199,143.892395
C23c,Opsiphanes cassina,0,EP12C23c,-90.41934201,16.24945303,140.749023
C23c,Opsiphanes cassina,0,EP13C23c,-90.41934502,16.25043103,141.092224
C23c,Opsiphanes cassina,0,EP14C23c,-90.41934201,16.25141499,141.681946
C23c,Opsiphanes cassina,0,EP15C23c,-90.418479,16.24904701,139.611588
C23c,Opsiphanes cassina,0,EP16C23c,-90.41846903,16.24992703,138.138214
C23c,Opsiphanes cassina,0,EP17C23c,-90.41847297,16.25090503,138.16687
C24a,Opsiphanes cassina,0,EP1C24a,-90.42982399,16.24870302,157.867294
C24a,Opsiphanes cassina,0,EP2C24a,-90.42990404,16.24970298,145.938797
C24a,Opsiphanes cassina,1,EP3C24a,-90.42987999,16.25061401,146.209503
C24a,Opsiphanes cassina,0,EP4C24a,-90.42901598,16.24923502,146.808594
C24a,Opsiphanes cassina,0,EP5C24a,-90.42905001,16.25015703,145.76918
C24a,Opsiphanes cassina,0,EP6C24a,-90.428199,16.24876798,146.432281
C24a,Opsiphanes cassina,0,EP7C24a,-90.42820998,16.24970399,147.028748
C24a,Opsiphanes cassina,0,EP8C24a,-90.42820704,16.25070102,148.710266
C24a,Opsiphanes cassina,0,EP9C24a,-90.42741001,16.24924198,147.92659
C24a,Opsiphanes cassina,1,EP10C24a,-90.42738201,16.25016298,147.375916
C24a,Opsiphanes cassina,0,EP11C24a,-90.42655597,16.24869104,147.446259
C24a,Opsiphanes cassina,0,EP12C24a,-90.42656997,16.249692,145.857834
C24a,Opsiphanes cassina,0,EP13C24a,-90.426575,16.250612,144.835495
C24a,Opsiphanes cassina,0,EP14C24a,-90.42569901,16.25015703,143.98735
C24b,Opsiphanes cassina,0,EP1C24b,-90.425294,16.24934197,133.64502
C24b,Opsiphanes cassina,0,EP2C24b,-90.42447399,16.24890503,129.373886
C24b,Opsiphanes cassina,0,EP3C24b,-90.42446,16.24981396,130.583527
C24b,Opsiphanes cassina,0,EP4C24b,-90.42450903,16.25081501,130.514282
C24b,Opsiphanes cassina,0,EP5C24b,-90.42364997,16.24935698,136.598984
C24b,Opsiphanes cassina,0,EP6C24b,-90.42366598,16.25028603,137.797379
C24b,Opsiphanes cassina,0,EP7C24b,-90.42368601,16.25120401,138.76886
C24c,Opsiphanes cassina,0,EP1C24c,-90.42254297,16.24807203,145.494522
C24c,Opsiphanes cassina,1,EP2C24c,-90.42166899,16.24853698,145.616837
C24c,Opsiphanes cassina,0,EP3C24c,-90.42168198,16.24765,144.987228
C24c,Opsiphanes cassina,0,EP4C24c,-90.42081303,16.24798704,142.631577
C24c,Opsiphanes cassina,0,EP5C24c,-90.41990301,16.24854703,144.409744
C24c,Opsiphanes cassina,0,EP6C24c,-90.41992597,16.24758496,143.790588
C24c,Opsiphanes cassina,0,EP7C24c,-90.41904403,16.24807497,145.453445
C24c,Opsiphanes cassina,1,EP8C24c,-90.41817399,16.24864602,143.836426
C24c,Opsiphanes cassina,0,EP9C24c,-90.41815999,16.24761597,144.50322
C25a,Opsiphanes cassina,0,EP1C25a,-90.42631701,16.24600598,115.874748
C25a,Opsiphanes cassina,0,EP2C25a,-90.42792499,16.24605602,137.696198
C25a,Opsiphanes cassina,0,EP3C25a,-90.42962501,16.24778898,123.62001
C25a,Opsiphanes cassina,1,EP4C25a,-90.42878799,16.24741204,121.552559
C25a,Opsiphanes cassina,0,EP5C25a,-90.42879403,16.24655399,122.683929
C25a,Opsiphanes cassina,0,EP6C25a,-90.42797604,16.24785201,122.044319
C25a,Opsiphanes cassina,0,EP7C25a,-90.42797897,16.24692396,121.361893
C25a,Opsiphanes cassina,0,EP8C25a,-90.42713399,16.24741397,119.563705
C25a,Opsiphanes cassina,0,EP9C25a,-90.427135,16.24646698,119.90506
C25a,Opsiphanes cassina,1,EP10C25a,-90.42630603,16.24786902,118.463112
C25a,Opsiphanes cassina,0,EP11C25a,-90.42628901,16.24702597,116.349899
C25b,Opsiphanes cassina,0,EP1C25b,-90.42312501,16.24605803,145.429459
C25b,Opsiphanes cassina,0,EP2C25b,-90.423123,16.24696202,147.48465
C25b,Opsiphanes cassina,0,EP3C25b,-90.42228799,16.24651501,145.745819
C25b,Opsiphanes cassina,0,EP4C25b,-90.42145098,16.245995,144.340134
C25b,Opsiphanes cassina,0,EP5C25b,-90.421441,16.24700401,145.188095
C25b,Opsiphanes cassina,0,EP6C25b,-90.42062896,16.24652901,143.641449
C25b,Opsiphanes cassina,0,EP7C25b,-90.41981298,16.24599298,142.362549
C25b,Opsiphanes cassina,0,EP8C25b,-90.41980804,16.24695498,139.015747
C25b,Opsiphanes cassina,0,EP9C25b,-90.41899499,16.24649699,142.443558
C25b,Opsiphanes cassina,0,EP10C25b,-90.41812504,16.24600103,142.143707
C25b,Opsiphanes cassina,0,EP11C25b,-90.41815404,16.246916,141.478729
C25b,Opsiphanes cassina,0,EP12C25b,-90.41733798,16.24645298,132.970413
C25b,Opsiphanes cassina,0,EP13C25b,-90.41658302,16.24604101,133.867935
C25b,Opsiphanes cassina,0,EP14C25b,-90.41658796,16.24684702,133.673203
C25b,Opsiphanes cassina,0,EP15C25b,-90.41576402,16.24646899,134.235458
C25b,Opsiphanes cassina,0,EP16C25b,-90.41492399,16.24602802,138.646362
C25b,Opsiphanes cassina,0,EP17C25b,-90.41408697,16.24636598,138.674927
C25b,Opsiphanes cassina,0,EP18C25b,-90.41328399,16.24594898,141.806625
C25b,Opsiphanes cassina,0,EP19C25b,-90.41216701,16.24600103,141.316879
C25c,Opsiphanes cassina,0,EP1C25c,-90.42570798,16.24323802,132.046997
C25c,Opsiphanes cassina,0,EP2C25c,-90.425554,16.24703997,135.987732
C25c,Opsiphanes cassina,0,EP3C25c,-90.42470902,16.24660503,138.184921
C25c,Opsiphanes cassina,0,EP4C25c,-90.42472696,16.24747097,137.782852
C25c,Opsiphanes cassina,0,EP5C25c,-90.42474104,16.24837998,136.919144
C25c,Opsiphanes cassina,0,EP6C25c,-90.42386002,16.24607999,143.370438
C25c,Opsiphanes cassina,0,EP7C25c,-90.42390796,16.24709202,143.957108
C25c,Opsiphanes cassina,0,EP8C25c,-90.42395004,16.24795896,150.277176
C26a,Opsiphanes cassina,0,EP1C26a,-90.42834903,16.24516401,107.262032
C26a,Opsiphanes cassina,0,EP2C26a,-90.42833,16.244154,108.806969
C26a,Opsiphanes cassina,0,EP3C26a,-90.42835004,16.24323098,109.527145
C26a,Opsiphanes cassina,0,EP4C26a,-90.42754202,16.24464098,110.287254
C26a,Opsiphanes cassina,0,EP5C26a,-90.42751604,16.24372602,109.475533
C26a,Opsiphanes cassina,0,EP6C26a,-90.42669604,16.24510501,113.741196
C26a,Opsiphanes cassina,0,EP7C26a,-90.42670098,16.24408099,111.601814
C26b,Opsiphanes cassina,0,EP1C26b,-90.42333003,16.24322402,143.72905
C26b,Opsiphanes cassina,0,EP2C26b,-90.42339197,16.24417403,142.275909
C26b,Opsiphanes cassina,0,EP3C26b,-90.42255999,16.24372099,139.076569
C26b,Opsiphanes cassina,0,EP4C26b,-90.42173102,16.243263,137.51796
C26b,Opsiphanes cassina,0,EP5C26b,-90.42170897,16.24418803,137.44072
C26b,Opsiphanes cassina,0,EP6C26b,-90.42087598,16.24371797,133.347748
C26b,Opsiphanes cassina,0,EP7C26b,-90.420046,16.24321396,130.585953
C26b,Opsiphanes cassina,0,EP8C26b,-90.42005698,16.24421401,129.211258
C26b,Opsiphanes cassina,0,EP9C26b,-90.41922801,16.243738,128.352356
C26b,Opsiphanes cassina,0,EP10C26b,-90.41839602,16.24328798,129.119354
C26b,Opsiphanes cassina,1,EP11C26b,-90.41842704,16.24420404,128.214539
C26b,Opsiphanes cassina,0,EP12C26b,-90.41760997,16.24364496,125.924965
C26b,Opsiphanes cassina,0,EP13C26b,-90.416838,16.24331103,119.507347
C26b,Opsiphanes cassina,0,EP14C26b,-90.41684403,16.24423304,120.816605
C26b,Opsiphanes cassina,0,EP15C26b,-90.41598204,16.24374202,122.787346
C26b,Opsiphanes cassina,0,EP16C26b,-90.41516002,16.243306,123.134972
C26b,Opsiphanes cassina,0,EP17C26b,-90.41513697,16.24421401,123.917641
C26b,Opsiphanes cassina,0,EP18C26b,-90.41431597,16.243753,123.741653
C26b,Opsiphanes cassina,0,EP19C26b,-90.41346696,16.24328303,123.212135
C26b,Opsiphanes cassina,0,EP20C26b,-90.413473,16.24423102,122.525383
C26b,Opsiphanes cassina,0,EP21C26b,-90.412524,16.24383397,123.3992
C26b,Opsiphanes cassina,0,EP22C26b,-90.41253498,16.24478004,122.817001
C26b,Opsiphanes cassina,0,EP23C26b,-90.41348096,16.24512504,122.767281
C26b,Opsiphanes cassina,0,EP24C26b,-90.41430297,16.24468599,122.836655
C26b,Opsiphanes cassina,0,EP25C26b,-90.41513203,16.24514197,124.664864
C26b,Opsiphanes cassina,0,EP26C26b,-90.41595798,16.244672,122.651367
C26b,Opsiphanes cassina,0,EP27C26b,-90.41680003,16.24511699,121.656616
C26b,Opsiphanes cassina,0,EP28C26b,-90.41759497,16.24467401,126.093094
C26b,Opsiphanes cassina,0,EP29C26b,-90.418435,16.24513602,128.165924
C26b,Opsiphanes cassina,0,EP30C26b,-90.41924,16.24466102,129.905746
C26b,Opsiphanes cassina,0,EP31C26b,-90.42005296,16.24512403,129.74118
C26b,Opsiphanes cassina,0,EP32C26b,-90.42089199,16.24465004,134.519882
C26b,Opsiphanes cassina,0,EP33C26b,-90.421728,16.24519302,134.887177
C26b,Opsiphanes cassina,0,EP34C26b,-90.42255001,16.24462497,140.539078
C26b,Opsiphanes cassina,0,EP35C26b,-90.42339801,16.24510903,142.252396
C26c,Opsiphanes cassina,0,EP1C26c,-90.42571288,16.24321934,0
C26c,Opsiphanes cassina,1,EP2C26c,-90.42571301,16.24415098,131.474411
C26c,Opsiphanes cassina,0,EP3C26c,-90.42569297,16.24505698,130.990738
C26c,Opsiphanes cassina,0,EP4C26c,-90.42493097,16.24372803,132.227448
C26c,Opsiphanes cassina,1,EP5C26c,-90.42491304,16.24465498,130.398102
C26c,Opsiphanes cassina,0,EP6C26c,-90.42404501,16.24326803,130.218445
C26c,Opsiphanes cassina,0,EP7C26c,-90.42407401,16.24418803,127.394501
C26c,Opsiphanes cassina,0,EP8C26c,-90.42413503,16.24508598,128.423859
C27a,Opsiphanes cassina,0,EP1C27a,-90.43000496,16.24522202,148.400223
C27a,Opsiphanes cassina,1,EP2C27a,-90.42996003,16.24425399,148.087936
C27a,Opsiphanes cassina,0,EP3C27a,-90.42999901,16.24316996,148.299942
C27a,Opsiphanes cassina,0,EP4C27a,-90.42999197,16.24213798,146.047653
C27a,Opsiphanes cassina,0,EP5C27a,-90.42906702,16.24470703,157.190292
C27a,Opsiphanes cassina,0,EP6C27a,-90.42906904,16.24369098,139.962082
C27a,Opsiphanes cassina,0,EP7C27a,-90.42906501,16.24266403,141.214355
C27a,Opsiphanes cassina,0,EP8C27a,-90.42906803,16.24164102,143.851868
C27a,Opsiphanes cassina,0,EP9C27a,-90.42815499,16.24214997,138.352036
C27a,Opsiphanes cassina,0,EP10C27a,-90.42815298,16.24118202,137.475159
C27a,Opsiphanes cassina,1,EP11C27a,-90.42722502,16.24266302,133.502426
C27a,Opsiphanes cassina,0,EP12C27a,-90.427208,16.24161503,135.646408
C27a,Opsiphanes cassina,0,EP13C27a,-90.426331,16.24222498,132.57962
C27b,Opsiphanes cassina,0,EP1C27b,-90.42357101,16.24230604,148.290146
C27b,Opsiphanes cassina,0,EP2C27b,-90.42358702,16.24132301,146.92543
C27b,Opsiphanes cassina,0,EP3C27b,-90.42275101,16.24175803,145.034317
C27b,Opsiphanes cassina,0,EP4C27b,-90.42275403,16.24084096,145.817291
C27b,Opsiphanes cassina,0,EP5C27b,-90.42196001,16.24223496,145.726456
C27b,Opsiphanes cassina,0,EP6C27b,-90.421944,16.24131303,143.304337
C27b,Opsiphanes cassina,3,EP7C27b,-90.42115602,16.24180597,141.601364
C27b,Opsiphanes cassina,0,EP8C27b,-90.42111302,16.240861,142.005493
C27b,Opsiphanes cassina,0,EP9C27b,-90.42029704,16.24215701,133.403336
C27b,Opsiphanes cassina,0,EP10C27b,-90.42029897,16.24132301,134.41185
C27b,Opsiphanes cassina,0,EP11C27b,-90.41947503,16.24185903,132.184509
C27b,Opsiphanes cassina,3,EP12C27b,-90.41943496,16.24079201,133.666672
C27b,Opsiphanes cassina,0,EP13C27b,-90.418607,16.24223202,131.929413
C27b,Opsiphanes cassina,0,EP14C27b,-90.41862602,16.24131597,129.743073
C27b,Opsiphanes cassina,0,EP15C27b,-90.41861697,16.24039798,130.969162
C27b,Opsiphanes cassina,0,EP16C27b,-90.41782203,16.24178099,129.522034
C27b,Opsiphanes cassina,0,EP17C27b,-90.41779798,16.24086603,129.505661
C27b,Opsiphanes cassina,0,EP18C27b,-90.41690698,16.24227402,127.834412
C27b,Opsiphanes cassina,0,EP19C27b,-90.41690899,16.24136198,128.03334
C27b,Opsiphanes cassina,0,EP20C27b,-90.41692098,16.24044701,126.859718
C27b,Opsiphanes cassina,0,EP21C27b,-90.41613802,16.241782,126.994858
C27b,Opsiphanes cassina,0,EP22C27b,-90.41615596,16.240789,128.785583
C27b,Opsiphanes cassina,0,EP23C27b,-90.41534099,16.24223596,127.757675
C27b,Opsiphanes cassina,0,EP24C27b,-90.41532297,16.24134103,127.646988
C27b,Opsiphanes cassina,0,EP25C27b,-90.41533202,16.24034601,127.728378
C27b,Opsiphanes cassina,0,EP26C27b,-90.41449299,16.24187001,126.916611
C27b,Opsiphanes cassina,0,EP27C27b,-90.41448302,16.24078598,127.888046
C27b,Opsiphanes cassina,0,EP28C27b,-90.41366301,16.24227997,127.383484
C27b,Opsiphanes cassina,0,EP29C27b,-90.41369302,16.24137003,126.823975
C27b,Opsiphanes cassina,0,EP30C27b,-90.41366503,16.24052304,128.35701
C27c,Opsiphanes cassina,0,EP1C27c,-90.42584703,16.24237997,147.485458
C27c,Opsiphanes cassina,0,EP2C27c,-90.42587897,16.24136902,145.592957
C27c,Opsiphanes cassina,0,EP3C27c,-90.42508503,16.24175803,142.427582
C27c,Opsiphanes cassina,0,EP4C27c,-90.42425296,16.24229698,133.550415
C27c,Opsiphanes cassina,0,EP5C27c,-90.42425103,16.241379,136.379211
C28a,Opsiphanes cassina,0,EP1C28a,-90.42014399,16.23781401,128.759705
